"rental_id","customer_first_name","customer_last_name","region","country","film_title","film_rating","genre","paid_amount","rental_duration"
13557,"Sarah","Lewis","Europe","Latvia","Kick Savannah","PG-13","Travel","0.99","0"
13110,"Clifford","Bowens","Asia","Russian Federation","Alaska Phantom","PG","Music","0.99","1"
4547,"Irma","Pearson","Asia","Philippines","Room Roman","PG","Animation","0.99","0"
5313,"Julie","Sanchez","Europe","Spain","Heaven Freedom","PG","Comedy","3.99","8"
8585,"Elmer","Noe","Asia","Cambodia","Camelot Vacation","NC-17","Sci-Fi","2.99","4"
13992,"Anita","Morales","Asia","India","Name Detective","PG-13","Games","4.99","3"
1533,"Victoria","Gibson","Asia","Indonesia","Love Suicides","R","Horror","0.99","1"
3379,"Casey","Mena","Asia","Turkey","Hunchback Impossible","PG-13","Drama","4.99","1"
11293,"Pedro","Chestnut","Europe","Ukraine","Forward Temple","NC-17","Games","5.99","9"
6241,"Denise","Kelly","America","Brazil","Whisperer Giant","PG-13","Sci-Fi","7.99","6"
10073,"Salvador","Teel","Africa","Gambia","Unfaithful Kill","R","Drama","2.99","5"
13126,"Terry","Carlson","Asia","Japan","Fatal Haunted","PG","New","5.99","9"
14957,"Matthew","Mahan","America","Mexico","Fargo Gandhi","G","Children","3.99","3"
10348,"Betty","White","America","United States","Idols Snatchers","NC-17","Children","2.99","2"
7892,"Jimmy","Schrader","Asia","Russian Federation","Moonshine Cabin","PG-13","Games","4.99","2"
5409,"Theodore","Culp","Asia","India","Seabiscuit Punk","NC-17","Sports","2.99","4"
6577,"Alexander","Fennell","Europe","Italy","Trojan Tomorrow","PG","Sci-Fi","2.99","3"
11564,"Stephen","Qualls","Asia","Bangladesh","Jerk Paycheck","NC-17","Classics","2.99","2"
14726,"Natalie","Meyer","America","Brazil","Wyoming Storm","PG-13","New","4.99","0"
6885,"Jill","Hawkins","Europe","Austria","Sunrise League","PG-13","Animation","4.99","2"
15294,"Tracy","Cole","America","Mexico","Ali Forever","PG","Horror","4.99",NULL
14685,"Judy","Gray","Africa","Algeria","Excitement Eve","G","Action","0.99","1"
8359,"Jamie","Waugh","Asia","Japan","Anthem Luke","PG-13","Comedy","5.99","6"
9361,"Gregory","Mauldin","Africa","Tunisia","Trainspotting Strangers","PG-13","Comedy","4.99","7"
14521,"Jeanne","Lawson","Asia","Turkmenistan","French Holiday","PG","Documentary","6.99","7"
5718,"Sharon","Robinson","Asia","Pakistan","Smoochy Control","R","Sports","2.99","9"
15156,"Ramon","Choate","America","Ecuador","Dude Blindness","G","Sports","9.99","8"
1878,"Bobby","Boudreau","America","Anguilla","Ridgemont Submarine","PG-13","New","1.99","4"
5570,"Jeremy","Hurtado","America","Brazil","Human Graffiti","NC-17","Games","6.99","7"
14143,"Jamie","Rice","America","United States","Married Go","G","Sci-Fi","2.99","2"
11765,"Thomas","Grigsby","America","United States","Vertigo Northwest","R","Comedy","2.99","2"
4647,"Mark","Rinehart","Asia","Saudi Arabia","Chocolat Harry","NC-17","Family","3.99","8"
2549,"Charlie","Bess","Asia","China","Steel Santa","NC-17","Classics","7.99","7"
12320,"Margie","Wade","Asia","China","Range Moonwalker","PG","Family","4.99","1"
7765,"Shelly","Watts","America","United States","Titanic Boondock","R","Animation","4.99","2"
13950,"Phyllis","Foster","Asia","China","Super Wyoming","PG","Family","8.99","9"
1159,"Elmer","Noe","Asia","Cambodia","Wash Heavenly","R","Foreign","4.99","2"
6119,"Greg","Robins","Asia","Vietnam","Valley Packer","G","Comedy","6.99","8"
11636,"Brandy","Graves","America","United States","Confessions Maguire","PG-13","Drama","4.99","6"
10709,"Jeff","East","America","Dominican Republic","Bedazzled Married","PG","Family","0.99","4"
2943,"Jeff","East","America","Dominican Republic","Menagerie Rushmore","G","Animation","2.99","4"
6237,"Lynn","Payne","Africa","Malawi","Jedi Beneath","PG","Family","0.99","4"
8498,"Yolanda","Weaver","Africa","Tanzania","Wind Phantom","R","Games","0.99","5"
8020,"Gene","Sanborn","Asia","Oman","Wild Apollo","R","New","4.99","7"
8223,"Jenny","Castro","America","Puerto Rico","Wonderland Christmas","PG","Sci-Fi","6.99","5"
8353,"Perry","Swafford","America","Argentina","Agent Truman","PG","Foreign","2.99","0"
7870,"Marlene","Welch","Asia","Japan","Day Unfaithful","G","New","4.99","3"
14041,"Stella","Moreno","America","Mexico","Aladdin Calendar","NC-17","Sports","4.99","5"
10549,"Katherine","Rivera","Europe","Switzerland","Smoochy Control","R","Sports","0.99","5"
4603,"Raymond","Mcwhorter","Asia","Azerbaijan","Coldblooded Darling","G","Sci-Fi","6.99","8"
7455,"Leonard","Schofield","America","Argentina","Spy Mile","PG-13","Games","2.99","3"
11936,"Russell","Brinson","Europe","Poland","Dragon Squad","NC-17","Action","0.99","3"
3065,"Colleen","Burton","Europe","Germany","Goldmine Tycoon","R","Sci-Fi","0.99","3"
5734,"Clifford","Bowens","Asia","Russian Federation","Borrowers Bedazzled","G","Animation","0.99","5"
2979,"Tracy","Herrmann","America","Ecuador","Sun Confessions","R","Sci-Fi","2.99","7"
4395,"Cody","Nolen","America","Brazil","Blade Polish","PG-13","Drama","0.99","1"
1854,"Pamela","Baker","Asia","China","Anaconda Confessions","R","Animation","3.99","6"
6628,"Stacey","Montgomery","Asia","China","Oleander Clue","PG","Music","4.99","8"
6768,"Megan","Palmer","Asia","China","Rugrats Shakespeare","PG-13","Action","3.99","7"
13129,"Naomi","Jennings","Asia","India","Wife Turn","NC-17","Documentary","8.99","6"
13314,"Ryan","Salisbury","Europe","Latvia","Open African","PG","Sci-Fi","5.99","7"
3965,"Lydia","Burke","America","Argentina","North Tequila","NC-17","Documentary","4.99","2"
6859,"Kevin","Schuler","Asia","Nepal","Titans Jerk","PG","Sci-Fi","5.99","4"
9819,"Misty","Lambert","Asia","United Arab Emirates","Hobbit Alien","PG-13","Drama","1.99","5"
13511,"Sarah","Lewis","Europe","Latvia","Packer Madigan","PG-13","Animation","0.99","1"
4797,"Jennie","Terry","Europe","Czech Republic","Fargo Gandhi","G","Children","2.99","0"
10651,"Stanley","Scroggins","Asia","Japan","Frida Slipper","R","Foreign","2.99","1"
5506,"Edith","Mcdonald","Asia","India","Lose Inch","R","Foreign","5.99","8"
11062,"Arthur","Simpkins","Asia","Russian Federation","Human Graffiti","NC-17","Games","4.99","5"
15122,"Lois","Butler","Asia","Brunei","Goldmine Tycoon","R","Sci-Fi","1.99","7"
5318,"Greg","Robins","Asia","Vietnam","Greatest North","NC-17","Music","2.99","4"
12701,"Ricardo","Meador","Asia","Japan","Lambs Cincinatti","PG-13","Games","6.99","8"
1390,"Maxine","Silva","America","Brazil","Women Dorado","R","Action","0.99","3"
6655,"Robin","Hayes","Asia","Russian Federation","Submarine Bed","R","Comedy","4.99","3"
13339,"Helen","Harris","Asia","India","Fidelity Devil","G","Horror","8.99","9"
1222,"Regina","Berry","Asia","China","Name Detective","PG-13","Games","4.99","2"
1549,"Judy","Gray","Africa","Algeria","Bear Graceland","R","Children","2.99","2"
10792,"Gwendolyn","May","Asia","Japan","Dirty Ace","NC-17","Games","2.99","0"
6578,"Tamara","Nguyen","America","Brazil","Kissing Dolls","R","Action","4.99","3"
15321,"Ernest","Stepp","Asia","China","Trading Pinocchio","PG","Sports","4.99","2"
2602,"Audrey","Ray","Europe","Austria","Tootsie Pilot","PG","Children","2.99","4"
8304,"Sherry","Marshall","Africa","Egypt","West Lion","G","Drama","4.99","3"
5448,"Darrell","Power","America","Canada","Cheaper Clyde","G","Sci-Fi","0.99","5"
7424,"Jimmie","Eggleston","Europe","Poland","Chill Luck","PG","Drama","0.99","5"
8409,"William","Satterfield","Asia","Yemen","Victory Academy","PG-13","Sports","0.99","2"
12749,"Craig","Morrell","Asia","Philippines","Contact Anonymous","PG-13","Travel","2.99","2"
9427,"Anne","Powell","Europe","United Kingdom","Fool Mockingbird","PG","Action","7.99","5"
5185,"Heather","Morris","Asia","Japan","Blackout Private","PG","Animation","2.99","1"
7610,"Jay","Robb","Asia","Indonesia","Ending Crowds","NC-17","New","0.99","3"
6700,"Vivian","Ruiz","Europe","Netherlands","Personal Ladybugs","PG-13","Music","6.99","9"
13115,"Sara","Perry","America","Mexico","Homicide Peach","PG-13","Family","2.99","0"
3845,"Cynthia","Young","Asia","India","Wolves Desire","NC-17","Travel","0.99","2"
7522,"Lewis","Lyman","Asia","Israel","Hurricane Affair","PG","Comedy","2.99","5"
10545,"Francis","Sikes","America","Mexico","Unbreakable Karate","G","New","0.99","3"
9341,"Felix","Gaffney","Europe","Lithuania","Cupboard Sinners","R","Documentary","2.99","1"
9953,"Stacey","Montgomery","Asia","China","Gilmore Boiled","R","Classics","0.99","1"
3478,"Jason","Morrissey","America","Argentina","Mallrats United","PG","Comedy","0.99","1"
5695,"Tommy","Collazo","Asia","Iran","Bride Intrigue","G","Action","0.99","3"
11130,"Frank","Waggoner","Asia","Bangladesh","Cider Desire","PG","Documentary","2.99","6"
7282,"Brandy","Graves","America","United States","Wedding Apollo","PG","Documentary","5.99","8"
9826,"Terrence","Gunderson","Asia","China","Mine Titans","PG-13","New","10.99","9"
8965,"Austin","Cintron","Asia","China","Lola Agent","PG","Horror","6.99","5"
1217,"Tara","Ryan","Asia","Indonesia","Center Dinosaur","PG","Classics","4.99","3"
4987,"Olga","Jimenez","Africa","Nigeria","Desert Poseidon","R","Horror","5.99","5"
14753,"Gail","Knight","Europe","Switzerland","Half Outfield","PG-13","Family","2.99","0"
9403,"Margie","Wade","Asia","China","Samurai Lion","G","New","4.99","6"
9242,"Charles","Kowalski","Asia","Malaysia","Coldblooded Darling","G","Sci-Fi","4.99","3"
2388,"Heather","Morris","Asia","Japan","Orient Closer","R","Drama","2.99","2"
8945,"Clifford","Bowens","Asia","Russian Federation","Finding Anaconda","R","Family","4.99","8"
14166,"Yolanda","Weaver","Africa","Tanzania","Lovely Jingle","PG","Classics","2.99","3"
11999,"Ethel","Webb","Africa","South Africa","Virginian Pluto","R","Documentary","0.99","3"
15531,"Terry","Grissom","Asia","Japan","Lock Rear","R","Travel","2.99","2"
3583,"Julian","Vest","Asia","Japan","Attraction Newton","PG-13","New","7.99","8"
4333,"Cindy","Fisher","America","Venezuela","Alien Center","NC-17","Foreign","2.99","1"
9067,"Victor","Barkley","America","United States","Show Lord","PG-13","Documentary","6.99","5"
6833,"Robert","Baughman","Asia","Russian Federation","Daisy Menagerie","G","Sci-Fi","6.99","7"
5133,"Wesley","Bull","Europe","Spain","Rouge Squad","NC-17","Games","0.99","2"
9990,"Dwight","Lombardi","Africa","South Africa","Witches Panic","NC-17","Drama","7.99","8"
3716,"Tina","Simmons","America","Brazil","Redemption Comforts","NC-17","New","7.99","7"
10265,"Ben","Easter","Asia","Russian Federation","Road Roxanne","R","Documentary","7.99","7"
2022,"Kurt","Emmons","Asia","Japan","Pelican Comforts","PG","Documentary","8.99","7"
7703,"Linda","Williams","Europe","Greece","Intentions Empire","PG-13","Animation","7.99","8"
8753,"Jordan","Archuleta","America","Argentina","Express Lonely","R","Sci-Fi","2.99","1"
6657,"Max","Pitt","Europe","Yugoslavia","Slipper Fidelity","PG-13","Sports","0.99","4"
10476,"Hilda","Hopkins","Asia","Philippines","Horror Reign","R","Travel","6.99","8"
14749,"Jackie","Lynch","America","Colombia","Contact Anonymous","PG-13","Travel","3.99","7"
14510,"Kurt","Emmons","Asia","Japan","Head Stranger","R","Games","9.99","9"
11002,"Marshall","Thorn","Europe","United Kingdom","Philadelphia Wife","PG-13","Sports","4.99","3"
5416,"Willie","Howell","America","Argentina","Casablanca Super","G","Travel","4.99","4"
9098,"Clara","Shaw","Europe","Belarus","Encino Elf","G","Games","3.99","9"
15144,"Cory","Meehan","Europe","Belarus","Carol Texas","PG","Animation","2.99","3"
7304,"Denise","Kelly","America","Brazil","Drumline Cyclone","G","Travel","6.99","8"
1325,"Katie","Elliott","Africa","Kenya","Aladdin Calendar","NC-17","Sports","4.99","4"
13775,"Victoria","Gibson","Asia","Indonesia","Haunted Antitrust","NC-17","Travel","6.99","8"
1775,"Shannon","Freeman","Asia","India","Hills Neighbors","G","Action","4.99","8"
11086,"Billy","Poulin","Asia","Philippines","Caribbean Liberty","NC-17","Sports","10.99","8"
6602,"Kristin","Johnston","America","United States","Liberty Magnificent","G","Sports","7.99","7"
2875,"Holly","Fox","Asia","India","Past Suicides","PG-13","Foreign","4.99","5"
7504,"Felicia","Sutton","Asia","China","Rock Instinct","G","Horror","0.99","3"
10972,"Roger","Quintanilla","Asia","Taiwan","Hobbit Alien","PG-13","Drama","2.99","7"
13550,"Terri","Vasquez","America","Brazil","Autumn Crow","G","Games","9.99","7"
7965,"Emma","Boyd","Africa","Egypt","Slacker Liaisons","R","Drama","4.99","1"
4347,"Henry","Billingsley","Oceania","Tonga","Homicide Peach","PG-13","Family","3.99","6"
6975,"Cory","Meehan","Europe","Belarus","Rings Heartbreakers","G","Action","1.99","6"
13665,"Toni","Holt","America","United States","Anaconda Confessions","R","Animation","5.99","7"
7952,"Veronica","Stone","America","United States","Rider Caddyshack","PG","Sports","2.99","3"
12171,"Bill","Gavin","America","United States","Brooklyn Desert","R","Foreign","4.99","4"
13211,"Violet","Rodriquez","Asia","Hong Kong","Honey Ties","R","Sports","0.99","3"
5442,"Angela","Hernandez","Asia","Japan","Pinocchio Simon","PG","Comedy","10.99","9"
2215,"Minnie","Romero","Asia","Indonesia","Ice Crossing","R","Games","2.99","3"
8043,"Clifton","Malcolm","Asia","Taiwan","Autumn Crow","G","Games","5.99","3"
2456,"Joanne","Robertson","Asia","Japan","Caribbean Liberty","NC-17","Sports","6.99","5"
3551,"Carmen","Owens","America","Venezuela","Shining Roses","G","Travel","3.99","7"
14838,"Stanley","Scroggins","Asia","Japan","Calendar Gunfight","NC-17","Foreign","4.99","3"
10497,"Marc","Outlaw","Europe","Italy","Divide Monster","PG-13","Sci-Fi","2.99","6"
13538,"Dianne","Shelton","Asia","Iran","Cat Coneheads","G","Comedy","4.99",NULL
4554,"Randy","Gaither","Asia","Russian Federation","Stone Fire","G","Travel","5.99","7"
6904,"Floyd","Gandy","America","Mexico","Knock Warlock","PG-13","Comedy","3.99","4"
14688,"Willie","Howell","America","Argentina","Massacre Usual","R","Games","4.99","5"
8765,"Ted","Breaux","Asia","China","Mile Mulan","PG","Sports","0.99","1"
12643,"Lorraine","Stephens","Asia","China","Jersey Sassy","PG","Children","4.99","5"
1887,"Amy","Lopez","Asia","India","Shawshank Bubble","PG","Travel","6.99","8"
13578,"Albert","Crouse","Africa","Cameroon","Varsity Trip","NC-17","New","2.99",NULL
7845,"Albert","Crouse","Africa","Cameroon","Airport Pollock","R","Horror","5.99","7"
10319,"Chris","Brothers","Europe","Spain","Pluto Oleander","R","New","4.99","3"
12726,"Jimmy","Schrader","Asia","Russian Federation","Affair Prejudice","G","Horror","2.99","1"
5286,"Gene","Sanborn","Asia","Oman","Bunch Minds","G","Drama","2.99","1"
4681,"Pauline","Henry","America","Mexico","Devil Desire","R","Action","6.99","7"
10920,"Jamie","Waugh","Asia","Japan","Pittsburgh Hunchback","PG-13","Family","4.99","4"
12030,"Eddie","Tomlin","Asia","Philippines","Bringing Hysterical","PG","Comedy","2.99","1"
4764,"Julia","Flores","America","Argentina","Dying Maker","PG","Comedy","8.99","9"
11638,"Alicia","Mills","Asia","India","Rules Human","R","Horror","6.99","8"
14756,"Bobbie","Craig","America","Mexico","Carrie Bunch","PG","Horror","0.99","2"
11629,"James","Gannon","Asia","Japan","Coneheads Smoochy","NC-17","Drama","6.99","9"
5314,"Steve","Mackenzie","Asia","Indonesia","Speakeasy Date","PG-13","Action","2.99","1"
12969,"Pearl","Garza","Asia","India","Atlantis Cause","G","Family","2.99","6"
12211,"Ruth","Martinez","Africa","South Africa","Flintstones Happiness","PG-13","Comedy","9.99","8"
10133,"Claudia","Fuller","Asia","Kuwait","Chamber Italian","NC-17","Music","5.99","8"
14219,"Raymond","Mcwhorter","Asia","Azerbaijan","Smoochy Control","R","Sports","0.99",NULL
3528,"Vicki","Fields","Europe","Germany","Home Pity","R","Music","4.99","0"
3080,"Howard","Fortner","Asia","Iran","Anaconda Confessions","R","Animation","1.99","3"
5180,"Ramon","Choate","America","Ecuador","Sleepy Japanese","PG","New","2.99","3"
4177,"Edward","Baugh","Europe","Faroe Islands","Titans Jerk","PG","Sci-Fi","8.99","8"
3364,"Vicki","Fields","Europe","Germany","Lady Stage","PG","Horror","7.99","6"
12719,"Wanda","Patterson","America","Colombia","Doors President","NC-17","Animation","4.99",NULL
5254,"Hilda","Hopkins","Asia","Philippines","Chicken Hellfighters","PG","Documentary","1.99","3"
4943,"Lisa","Anderson","Asia","Japan","Mother Oleander","R","Sports","4.99","6"
9186,"Priscilla","Lowe","America","Mexico","Wonderland Christmas","PG","Sci-Fi","4.99","0"
4186,"Roberta","Harper","Asia","Iran","Stranger Strangers","G","Children","9.99","7"
4275,"Philip","Causey","Asia","Russian Federation","Drums Dynamite","PG","Horror","2.99","8"
9663,"Walter","Perryman","Asia","China","Impossible Prejudice","NC-17","Foreign","4.99","1"
14992,"Glenn","Pullen","Europe","Netherlands","West Lion","G","Drama","4.99","3"
6584,"Greg","Robins","Asia","Vietnam","Half Outfield","PG-13","Family","2.99","4"
11381,"Jim","Rea","America","Mexico","Desert Poseidon","R","Horror","6.99","6"
9325,"Derrick","Bourque","America","Canada","Holiday Games","PG-13","Foreign","6.99","8"
7168,"Mattie","Hoffman","Europe","United Kingdom","Academy Dinosaur","PG","Documentary","0.99","4"
13901,"Lynn","Payne","Africa","Malawi","Reign Gentlemen","PG-13","Sci-Fi","7.99","7"
13117,"Phillip","Holm","Asia","Japan","Runner Madigan","NC-17","Music","0.99","1"
10661,"Samantha","Duncan","America","Mexico","Rider Caddyshack","PG","Sports","2.99","1"
8787,"Delores","Hansen","Asia","Russian Federation","Legally Secretary","PG","Children","4.99","1"
12589,"Carole","Barnett","America","United States","Date Speed","R","Family","5.99","9"
10456,"Andrea","Henderson","Africa","Madagascar","Virginian Pluto","R","Documentary","0.99","5"
1676,"Dolores","Wagner","Asia","Malaysia","Dancing Fever","G","Documentary","0.99","4"
11522,"Austin","Cintron","Asia","China","Hurricane Affair","PG","Comedy","3.99","7"
12642,"Sally","Pierce","Asia","India","Igby Maker","NC-17","Travel","4.99","1"
7805,"Brandon","Huey","Asia","Turkey","Pure Runner","NC-17","Comedy","6.99","6"
